,index,Datetime,code,name,bankuai,expext
2884,4280,2025-01-27,688305,科德数控,通用设备,-3.0250914
2885,2584,2025-01-27,600006,东风股份,汽车整车,-3.025215
2886,186,2025-01-27,600010,包钢股份,钢铁行业,-3.0254474
2887,129,2025-01-27,600486,扬农化工,农药兽药,-3.025572
2888,1376,2025-01-27,603096,新经典,文化传媒,-3.0262015
2889,1935,2025-01-27,300200,高盟新材,化学制品,-3.0262775
2890,3665,2025-01-27,301158,德石股份,专用设备,-3.0266528
2891,4835,2025-01-27,2366,融发核电,电源设备,-3.027568
2892,1616,2025-01-27,603087,甘李药业,生物制品,-3.0278926
2893,391,2025-01-27,429,粤高速Ａ,铁路公路,-3.0280118
2894,4680,2025-01-27,2402,和而泰,消费电子,-3.0280154
2895,314,2025-01-27,300387,富邦科技,化肥行业,-3.0282354
2896,4545,2025-01-27,688082,盛美上海,半导体,-3.0283337
2897,4867,2025-01-27,300627,华测导航,通信设备,-3.0285153
2898,4729,2025-01-27,688093,世华科技,电子元件,-3.0288787
2899,4763,2025-01-27,301132,满坤科技,电子元件,-3.0294392
2900,777,2025-01-27,2950,奥美医疗,医疗器械,-3.0295691
2901,423,2025-01-27,600668,尖峰集团,水泥建材,-3.029702
2902,4244,2025-01-27,1225,和泰机电,通用设备,-3.0299
2903,2041,2025-01-27,603527,众源新材,有色金属,-3.029978
2904,3782,2025-01-27,300099,尤洛卡,专用设备,-3.0301816
2905,3002,2025-01-27,300525,博思软件,软件开发,-3.0301967
2906,1460,2025-01-27,600180,瑞茂通,物流行业,-3.0302553
2907,798,2025-01-27,300030,阳普医疗,医疗器械,-3.0309937
2908,4249,2025-01-27,300946,恒而达,通用设备,-3.0313013
2909,3958,2025-01-27,601628,中国人寿,保险,-3.0315318
2910,2595,2025-01-27,3018,金富科技,塑料制品,-3.031815
2911,1412,2025-01-27,607,华媒控股,文化传媒,-3.0325499
2912,685,2025-01-27,600746,江苏索普,化学原料,-3.0336103
2913,1182,2025-01-27,300210,森远股份,环保行业,-3.0340614
2914,2051,2025-01-27,600335,国机汽车,汽车服务,-3.0340903
2915,4224,2025-01-27,603028,赛福天,通用设备,-3.0341284
2916,1403,2025-01-27,892,欢瑞世纪,文化传媒,-3.0343027
2917,1591,2025-01-27,605318,法狮龙,装修装饰,-3.0343513
2918,4913,2025-01-27,688609,九联科技,通信设备,-3.0343673
2919,1711,2025-01-27,949,新乡化纤,化纤行业,-3.0344026
2920,4780,2025-01-27,301041,金百泽,电子元件,-3.0348892
2921,4550,2025-01-27,300223,北京君正,半导体,-3.0350745
2922,1395,2025-01-27,605577,龙版传媒,文化传媒,-3.0350962
2923,1329,2025-01-27,603605,珀莱雅,美容护理,-3.0353196
2924,1507,2025-01-27,56,皇庭国际,房地产服务,-3.035363
2925,2582,2025-01-27,601777,力帆科技,汽车整车,-3.0353782
2926,4673,2025-01-27,2635,安洁科技,消费电子,-3.0354536
2927,1663,2025-01-27,688136,科兴制药,生物制品,-3.0366986
2928,4209,2025-01-27,300992,泰福泵业,通用设备,-3.036901
2929,4029,2025-01-27,1266,宏英智能,仪器仪表,-3.0370557
2930,2963,2025-01-27,301313,凡拓数创,软件开发,-3.0371537
2931,4580,2025-01-27,688368,晶丰明源,半导体,-3.0375516
2932,4243,2025-01-27,301028,东亚机械,通用设备,-3.0382442
2933,4667,2025-01-27,301578,辰奕智能,消费电子,-3.038268
2934,917,2025-01-27,2370,亚太药业,化学制药,-3.0386348
2935,4087,2025-01-27,600456,宝钛股份,小金属,-3.039122
2936,3274,2025-01-27,603097,江苏华辰,电网设备,-3.039133
2937,3193,2025-01-27,300001,特锐德,电网设备,-3.0396998
2938,4421,2025-01-27,601198,东兴证券,证券,-3.0397968
2939,1820,2025-01-27,300139,晓程科技,贵金属,-3.0408676
2940,2372,2025-01-27,599,青岛双星,橡胶制品,-3.0409315
2941,3028,2025-01-27,603383,顶点软件,软件开发,-3.0411854
2942,4528,2025-01-27,688595,芯海科技,半导体,-3.0414603
2943,2319,2025-01-27,300106,西部牧业,食品饮料,-3.0415876
2944,4108,2025-01-27,605376,博迁新材,小金属,-3.0421298
2945,3461,2025-01-27,300893,松原股份,汽车零部件,-3.0424254
2946,1260,2025-01-27,301331,恩威医药,中药,-3.0426135
2947,1466,2025-01-27,2468,申通快递,物流行业,-3.0432549
2948,2377,2025-01-27,601058,赛轮轮胎,橡胶制品,-3.0432801
2949,2722,2025-01-27,300342,天银机电,家电行业,-3.0436008
2950,477,2025-01-27,600461,洪城环境,公用事业,-3.0436807
